,y,x,optimal_steps_count,converged,reached_horizon,steps_taken,discounted_rewards,extra_steps,t_min_over_t
run_875,25.0,87.0,25.0,True,False,286.0,0.05645022209082803,261.0,0.08741258741258741
run_876,25.0,88.0,26.0,True,False,262.0,0.07184904244991483,236.0,0.09923664122137404
run_877,25.0,89.0,27.0,False,True,1000.0,4.317124741065786e-05,973.0,0.027
run_878,25.0,90.0,28.0,False,True,1000.0,4.317124741065786e-05,972.0,0.028
run_879,25.0,91.0,29.0,True,False,236.0,0.09330521652106866,207.0,0.1228813559322034
run_880,25.0,92.0,30.0,True,False,246.0,0.08438356532646984,216.0,0.12195121951219512
run_881,25.0,93.0,31.0,True,False,234.0,0.09519969035921708,203.0,0.13247863247863248
run_882,25.0,94.0,32.0,False,True,1000.0,4.317124741065786e-05,968.0,0.032
run_883,25.0,95.0,33.0,True,False,33.0,0.7177305325982749,0.0,1.0
run_884,25.0,96.0,34.0,True,False,34.0,0.7105532272722921,0.0,1.0
run_885,25.0,97.0,35.0,False,True,1000.0,4.317124741065786e-05,965.0,0.035
run_886,25.0,98.0,36.0,False,True,1000.0,4.317124741065786e-05,964.0,0.036
run_887,25.0,99.0,37.0,True,False,37.0,0.6894490858690777,0.0,1.0
run_888,25.0,100.0,38.0,True,False,38.0,0.682554595010387,0.0,1.0
run_889,25.0,101.0,39.0,True,False,39.0,0.6757290490602831,0.0,1.0
run_890,25.0,102.0,40.0,False,True,1000.0,4.317124741065786e-05,960.0,0.04
run_891,25.0,103.0,41.0,True,False,41.0,0.6622820409839835,0.0,1.0
run_892,25.0,104.0,42.0,False,True,1000.0,4.317124741065786e-05,958.0,0.042
run_893,25.0,105.0,43.0,True,False,215.0,0.11523033871371334,172.0,0.2
run_894,25.0,106.0,44.0,False,True,1000.0,4.317124741065786e-05,956.0,0.044
run_895,25.0,107.0,45.0,True,False,45.0,0.6361854860638709,0.0,1.0
run_896,25.0,108.0,46.0,True,False,46.0,0.6298236312032323,0.0,1.0
run_897,25.0,109.0,47.0,False,True,1000.0,4.317124741065786e-05,953.0,0.047
run_898,25.0,110.0,48.0,True,False,221.0,0.10848707650771466,173.0,0.2171945701357466
run_899,25.0,111.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_900,25.0,112.0,50.0,True,False,64.0,0.525596487525562,14.0,0.78125
run_901,25.0,113.0,51.0,False,True,1000.0,4.317124741065786e-05,949.0,0.051
run_902,25.0,114.0,52.0,False,True,1000.0,4.317124741065786e-05,948.0,0.052
run_903,25.0,115.0,53.0,False,True,1000.0,4.317124741065786e-05,947.0,0.053
run_904,25.0,116.0,54.0,True,False,64.0,0.525596487525562,10.0,0.84375
run_905,25.0,117.0,55.0,False,True,1000.0,4.317124741065786e-05,945.0,0.055
run_906,25.0,118.0,56.0,False,True,1000.0,4.317124741065786e-05,944.0,0.056
run_907,25.0,119.0,57.0,True,False,189.0,0.14964140560361563,132.0,0.30158730158730157
run_908,25.0,120.0,58.0,True,False,68.0,0.5048858887870696,10.0,0.8529411764705882
run_909,25.0,121.0,59.0,False,True,1000.0,4.317124741065786e-05,941.0,0.059
run_910,25.0,122.0,60.0,True,False,294.0,0.05208914293358933,234.0,0.20408163265306123
run_911,25.0,123.0,61.0,True,False,65.0,0.5203405226503064,4.0,0.9384615384615385
run_912,25.0,124.0,62.0,False,True,1000.0,4.317124741065786e-05,938.0,0.062
run_913,25.0,125.0,63.0,True,False,197.0,0.13808081308747275,134.0,0.3197969543147208
run_914,25.0,126.0,64.0,False,True,1000.0,4.317124741065786e-05,936.0,0.064
run_915,25.0,127.0,65.0,True,False,271.0,0.06563533949318147,206.0,0.23985239852398524
run_916,25.0,128.0,66.0,True,False,72.0,0.48499137027416284,6.0,0.9166666666666666
run_917,25.0,129.0,67.0,True,False,281.0,0.059359424524750785,214.0,0.23843416370106763
run_918,25.0,130.0,68.0,True,False,74.0,0.47534004200570695,6.0,0.918918918918919
run_919,25.0,131.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_920,25.0,132.0,70.0,True,False,80.0,0.4475232137638106,10.0,0.875
run_921,25.0,133.0,71.0,True,False,77.0,0.46122196741809546,6.0,0.922077922077922
run_922,25.0,134.0,72.0,True,False,114.0,0.3179890638191435,42.0,0.631578947368421
run_923,25.0,135.0,73.0,True,False,79.0,0.45204365026647536,6.0,0.9240506329113924
run_924,25.0,136.0,74.0,False,True,1000.0,4.317124741065786e-05,926.0,0.074
run_925,25.0,137.0,75.0,True,False,81.0,0.4430479816261725,6.0,0.9259259259259259
run_926,25.0,138.0,76.0,True,False,76.0,0.46588077516979337,0.0,1.0
run_927,25.0,139.0,77.0,True,False,117.0,0.30854447063465107,40.0,0.6581196581196581
run_928,25.0,140.0,78.0,True,False,86.0,0.421334222154768,8.0,0.9069767441860465
run_929,25.0,141.0,79.0,True,False,85.0,0.4255901233886546,6.0,0.9294117647058824
run_930,25.0,142.0,80.0,True,False,86.0,0.421334222154768,6.0,0.9302325581395349
run_931,25.0,143.0,81.0,True,False,87.0,0.41712087993322033,6.0,0.9310344827586207
run_932,25.0,144.0,82.0,True,False,86.0,0.421334222154768,4.0,0.9534883720930233
run_933,25.0,145.0,83.0,True,False,89.0,0.40882017442254925,6.0,0.9325842696629213
run_934,25.0,146.0,84.0,True,False,90.0,0.4047319726783238,6.0,0.9333333333333333
run_935,25.0,147.0,85.0,True,False,89.0,0.40882017442254925,4.0,0.9550561797752809
run_936,25.0,148.0,86.0,True,False,94.0,0.3887839180742268,8.0,0.9148936170212766
run_937,25.0,149.0,87.0,True,False,91.0,0.40068465295154054,4.0,0.9560439560439561
run_938,25.0,150.0,88.0,True,False,96.0,0.38104711810454966,8.0,0.9166666666666666
run_939,25.0,151.0,89.0,True,False,95.0,0.38489607889348454,6.0,0.9368421052631579
run_940,25.0,152.0,90.0,True,False,98.0,0.37346428045426916,8.0,0.9183673469387755
run_941,25.0,153.0,91.0,True,False,97.0,0.37723664692350417,6.0,0.9381443298969072
run_942,25.0,154.0,92.0,True,False,112.0,0.3244455298634257,20.0,0.8214285714285714
run_943,25.0,155.0,93.0,True,False,101.0,0.3623720178604969,8.0,0.9207920792079208
run_944,25.0,156.0,94.0,True,False,114.0,0.3179890638191435,20.0,0.8245614035087719
run_945,25.0,157.0,95.0,True,False,103.0,0.355160814705073,8.0,0.9223300970873787
run_946,25.0,158.0,96.0,True,False,114.0,0.3179890638191435,18.0,0.8421052631578947
run_947,25.0,159.0,97.0,True,False,105.0,0.348093114492442,8.0,0.9238095238095239
run_948,25.0,160.0,98.0,True,False,118.0,0.3054590259283046,20.0,0.8305084745762712
run_949,25.0,161.0,99.0,True,False,117.0,0.30854447063465107,18.0,0.8461538461538461
run_950,25.0,162.0,100.0,True,False,122.0,0.2934227215252159,22.0,0.819672131147541
run_951,25.0,163.0,101.0,True,False,119.0,0.30240443566902153,18.0,0.8487394957983193
run_952,25.0,164.0,102.0,True,False,124.0,0.2875836093668641,22.0,0.8225806451612904
run_953,25.0,165.0,103.0,True,False,125.0,0.28470777327319546,22.0,0.824
run_954,25.0,166.0,104.0,True,False,112.0,0.3244455298634257,8.0,0.9285714285714286
run_955,25.0,167.0,105.0,True,False,123.0,0.29048849430996376,18.0,0.8536585365853658
run_956,25.0,168.0,106.0,True,False,126.0,0.2818606955404635,20.0,0.8412698412698413
run_957,25.0,169.0,107.0,True,False,129.0,0.2734891510222162,22.0,0.8294573643410853
run_958,25.0,170.0,108.0,True,False,130.0,0.27075425951199406,22.0,0.8307692307692308
run_959,25.0,171.0,109.0,True,False,131.0,0.2680467169168741,22.0,0.8320610687022901
run_960,25.0,172.0,110.0,True,False,132.0,0.26536624974770534,22.0,0.8333333333333334
run_961,25.0,173.0,111.0,True,False,133.0,0.2627125872502283,22.0,0.8345864661654135
run_962,25.0,174.0,112.0,True,False,132.0,0.26536624974770534,20.0,0.8484848484848485
run_963,25.0,175.0,113.0,True,False,135.0,0.25748460676394874,22.0,0.837037037037037
run_964,25.0,176.0,114.0,True,False,134.0,0.26008546137772603,20.0,0.8507462686567164
run_965,25.0,177.0,115.0,True,False,137.0,0.2523606630893462,22.0,0.8394160583941606
run_966,25.0,178.0,116.0,True,False,136.0,0.2549097606963093,20.0,0.8529411764705882
run_967,25.0,179.0,117.0,True,False,137.0,0.2523606630893462,20.0,0.8540145985401459
run_968,25.0,180.0,118.0,True,False,138.0,0.2498370564584527,20.0,0.855072463768116
run_969,25.0,181.0,119.0,True,False,139.0,0.24733868589386818,20.0,0.8561151079136691
run_970,25.0,182.0,120.0,True,False,140.0,0.24486529903492948,20.0,0.8571428571428571
run_971,25.0,183.0,121.0,True,False,141.0,0.2424166460445802,20.0,0.8581560283687943
run_972,25.0,184.0,122.0,True,False,144.0,0.23521662924041012,22.0,0.8472222222222222
run_973,26.0,64.0,1.0,True,False,1.0,0.99,0.0,1.0
run_974,26.0,65.0,2.0,True,False,2.0,0.9801,0.0,1.0
run_975,26.0,66.0,3.0,True,False,3.0,0.970299,0.0,1.0
run_976,26.0,67.0,4.0,True,False,4.0,0.96059601,0.0,1.0
run_977,26.0,68.0,5.0,True,False,5.0,0.9509900498999999,0.0,1.0
run_978,26.0,69.0,6.0,True,False,6.0,0.941480149401,0.0,1.0
run_979,26.0,70.0,7.0,True,False,7.0,0.9320653479069899,0.0,1.0
run_980,26.0,71.0,8.0,False,True,1000.0,4.317124741065786e-05,992.0,0.008
run_981,26.0,72.0,9.0,False,True,1000.0,4.317124741065786e-05,991.0,0.009
run_982,26.0,73.0,10.0,True,False,10.0,0.9043820750088044,0.0,1.0
run_983,26.0,74.0,11.0,True,False,11.0,0.8953382542587164,0.0,1.0
run_984,26.0,75.0,12.0,True,False,12.0,0.8863848717161292,0.0,1.0
run_985,26.0,76.0,13.0,True,False,13.0,0.8775210229989678,0.0,1.0
run_986,26.0,77.0,14.0,True,False,14.0,0.8687458127689782,0.0,1.0
run_987,26.0,78.0,15.0,True,False,15.0,0.8600583546412884,0.0,1.0
run_988,26.0,79.0,16.0,True,False,16.0,0.8514577710948755,0.0,1.0
run_989,26.0,80.0,17.0,True,False,17.0,0.8429431933839268,0.0,1.0
run_990,26.0,81.0,18.0,True,False,18.0,0.8345137614500875,0.0,1.0
run_991,26.0,82.0,19.0,True,False,19.0,0.8261686238355866,0.0,1.0
run_992,26.0,83.0,20.0,True,False,20.0,0.8179069375972308,0.0,1.0
run_993,26.0,84.0,21.0,True,False,21.0,0.8097278682212584,0.0,1.0
run_994,26.0,85.0,22.0,True,False,22.0,0.8016305895390459,0.0,1.0
run_995,26.0,86.0,23.0,True,False,23.0,0.7936142836436554,0.0,1.0
run_996,26.0,87.0,24.0,True,False,24.0,0.7856781408072188,0.0,1.0
run_997,26.0,88.0,25.0,True,False,25.0,0.7778213593991467,0.0,1.0
run_998,26.0,89.0,26.0,True,False,26.0,0.7700431458051551,0.0,1.0
run_999,26.0,90.0,27.0,True,False,27.0,0.7623427143471035,0.0,1.0
run_1000,26.0,91.0,28.0,True,False,28.0,0.7547192872036326,0.0,1.0
run_1001,26.0,92.0,29.0,True,False,29.0,0.7471720943315961,0.0,1.0
run_1002,26.0,93.0,30.0,False,True,1000.0,4.317124741065786e-05,970.0,0.03
run_1003,26.0,94.0,31.0,True,False,31.0,0.7323033696543975,0.0,1.0
run_1004,26.0,95.0,32.0,True,False,32.0,0.7249803359578534,0.0,1.0
run_1005,26.0,96.0,33.0,True,False,33.0,0.7177305325982749,0.0,1.0
run_1006,26.0,97.0,34.0,True,False,34.0,0.7105532272722921,0.0,1.0
run_1007,26.0,98.0,35.0,True,False,35.0,0.7034476949995692,0.0,1.0
run_1008,26.0,99.0,36.0,True,False,36.0,0.6964132180495735,0.0,1.0
run_1009,26.0,100.0,37.0,False,True,1000.0,4.317124741065786e-05,963.0,0.037
run_1010,26.0,101.0,38.0,True,False,38.0,0.682554595010387,0.0,1.0
run_1011,26.0,102.0,39.0,True,False,39.0,0.6757290490602831,0.0,1.0
run_1012,26.0,103.0,40.0,True,False,40.0,0.6689717585696803,0.0,1.0
run_1013,26.0,104.0,41.0,True,False,41.0,0.6622820409839835,0.0,1.0
run_1014,26.0,105.0,42.0,True,False,42.0,0.6556592205741436,0.0,1.0
run_1015,26.0,106.0,43.0,True,False,43.0,0.6491026283684022,0.0,1.0
run_1016,26.0,107.0,44.0,True,False,44.0,0.6426116020847181,0.0,1.0
run_1017,26.0,108.0,45.0,True,False,45.0,0.6361854860638709,0.0,1.0
run_1018,26.0,109.0,46.0,True,False,46.0,0.6298236312032323,0.0,1.0
run_1019,26.0,110.0,47.0,True,False,47.0,0.6235253948912,0.0,1.0
run_1020,26.0,111.0,48.0,True,False,48.0,0.617290140942288,0.0,1.0
run_1021,26.0,112.0,49.0,True,False,57.0,0.5639051904523875,8.0,0.8596491228070176
run_1022,26.0,113.0,50.0,True,False,50.0,0.6050060671375364,0.0,1.0
run_1023,26.0,114.0,51.0,True,False,51.0,0.598956006466161,0.0,1.0
run_1024,26.0,115.0,52.0,True,False,52.0,0.5929664464014994,0.0,1.0
run_1025,26.0,116.0,53.0,True,False,53.0,0.5870367819374844,0.0,1.0
run_1026,26.0,117.0,54.0,True,False,54.0,0.5811664141181095,0.0,1.0
run_1027,26.0,118.0,55.0,True,False,55.0,0.5753547499769285,0.0,1.0
run_1028,26.0,119.0,56.0,True,False,56.0,0.5696012024771592,0.0,1.0
run_1029,26.0,120.0,57.0,True,False,57.0,0.5639051904523875,0.0,1.0
run_1030,26.0,121.0,58.0,True,False,345.0,0.031199105031747717,287.0,0.1681159420289855
run_1031,26.0,122.0,59.0,True,False,61.0,0.5416850759668536,2.0,0.9672131147540983
run_1032,26.0,123.0,60.0,True,False,60.0,0.5471566423907612,0.0,1.0
run_1033,26.0,124.0,61.0,True,False,65.0,0.5203405226503064,4.0,0.9384615384615385
run_1034,26.0,125.0,62.0,True,False,62.0,0.536268225207185,0.0,1.0
run_1035,26.0,126.0,63.0,True,False,67.0,0.5099857462495653,4.0,0.9402985074626866
run_1036,26.0,127.0,64.0,True,False,68.0,0.5048858887870696,4.0,0.9411764705882353
run_1037,26.0,128.0,65.0,True,False,65.0,0.5203405226503064,0.0,1.0
run_1038,26.0,129.0,66.0,True,False,68.0,0.5048858887870696,2.0,0.9705882352941176
run_1039,26.0,130.0,67.0,True,False,69.0,0.4998370298991989,2.0,0.9710144927536232
run_1040,26.0,131.0,68.0,True,False,68.0,0.5048858887870696,0.0,1.0
run_1041,26.0,132.0,69.0,False,True,1000.0,4.317124741065786e-05,931.0,0.069
run_1042,26.0,133.0,70.0,True,False,76.0,0.46588077516979337,6.0,0.9210526315789473
run_1043,26.0,134.0,71.0,False,True,1000.0,4.317124741065786e-05,929.0,0.071
run_1044,26.0,135.0,72.0,False,True,1000.0,4.317124741065786e-05,928.0,0.072
run_1045,26.0,136.0,73.0,True,False,73.0,0.4801414565714212,0.0,1.0
run_1046,26.0,137.0,74.0,True,False,76.0,0.46588077516979337,2.0,0.9736842105263158
run_1047,26.0,138.0,75.0,False,True,1000.0,4.317124741065786e-05,925.0,0.075
run_1048,26.0,139.0,76.0,True,False,78.0,0.4566097477439145,2.0,0.9743589743589743
run_1049,26.0,140.0,77.0,True,False,83.0,0.43423132679181164,6.0,0.927710843373494
run_1050,26.0,141.0,78.0,True,False,80.0,0.4475232137638106,2.0,0.975
run_1051,26.0,142.0,79.0,False,True,1000.0,4.317124741065786e-05,921.0,0.079
run_1052,26.0,143.0,80.0,True,False,88.0,0.41294967113388814,8.0,0.9090909090909091
run_1053,26.0,144.0,81.0,False,True,1000.0,4.317124741065786e-05,919.0,0.081
run_1054,26.0,145.0,82.0,True,False,88.0,0.41294967113388814,6.0,0.9318181818181818
run_1055,26.0,146.0,83.0,False,True,1000.0,4.317124741065786e-05,917.0,0.083
run_1056,26.0,147.0,84.0,True,False,90.0,0.4047319726783238,6.0,0.9333333333333333
run_1057,26.0,148.0,85.0,False,True,1000.0,4.317124741065786e-05,915.0,0.085
run_1058,26.0,149.0,86.0,True,False,106.0,0.3446121833475176,20.0,0.8113207547169812
run_1059,26.0,150.0,87.0,False,True,1000.0,4.317124741065786e-05,913.0,0.087
run_1060,26.0,151.0,88.0,True,False,96.0,0.38104711810454966,8.0,0.9166666666666666
run_1061,26.0,152.0,89.0,True,False,97.0,0.37723664692350417,8.0,0.9175257731958762
run_1062,26.0,153.0,90.0,True,False,94.0,0.3887839180742268,4.0,0.9574468085106383
run_1063,26.0,154.0,91.0,True,False,97.0,0.37723664692350417,6.0,0.9381443298969072
run_1064,26.0,155.0,92.0,True,False,96.0,0.38104711810454966,4.0,0.9583333333333334
run_1065,26.0,156.0,93.0,True,False,95.0,0.38489607889348454,2.0,0.9789473684210527
run_1066,26.0,157.0,94.0,True,False,100.0,0.3660323412732292,6.0,0.94
run_1067,26.0,158.0,95.0,True,False,97.0,0.37723664692350417,2.0,0.979381443298969
run_1068,26.0,159.0,96.0,True,False,104.0,0.35160920655802225,8.0,0.9230769230769231
run_1069,26.0,160.0,97.0,True,False,99.0,0.36972963764972644,2.0,0.9797979797979798
run_1070,26.0,161.0,98.0,True,False,104.0,0.35160920655802225,6.0,0.9423076923076923
run_1071,26.0,162.0,99.0,True,False,117.0,0.30854447063465107,18.0,0.8461538461538461
run_1072,26.0,163.0,100.0,True,False,104.0,0.35160920655802225,4.0,0.9615384615384616
run_1073,26.0,164.0,101.0,True,False,115.0,0.31480917318095203,14.0,0.8782608695652174
run_1074,26.0,165.0,102.0,True,False,114.0,0.3179890638191435,12.0,0.8947368421052632
run_1075,26.0,166.0,103.0,True,False,127.0,0.27904208858505886,24.0,0.8110236220472441
run_1076,26.0,167.0,104.0,True,False,122.0,0.2934227215252159,18.0,0.8524590163934426
run_1077,26.0,168.0,105.0,True,False,119.0,0.30240443566902153,14.0,0.8823529411764706
run_1078,26.0,169.0,106.0,True,False,118.0,0.3054590259283046,12.0,0.8983050847457628
run_1079,26.0,170.0,107.0,True,False,117.0,0.30854447063465107,10.0,0.9145299145299145
run_1080,26.0,171.0,108.0,True,False,122.0,0.2934227215252159,14.0,0.8852459016393442
run_1081,26.0,172.0,109.0,True,False,161.0,0.19827425658891443,52.0,0.6770186335403726
run_1082,26.0,173.0,110.0,True,False,126.0,0.2818606955404635,16.0,0.873015873015873
run_1083,26.0,174.0,111.0,True,False,131.0,0.2680467169168741,20.0,0.8473282442748091
run_1084,26.0,175.0,112.0,True,False,134.0,0.26008546137772603,22.0,0.835820895522388
run_1085,26.0,176.0,113.0,True,False,123.0,0.29048849430996376,10.0,0.9186991869918699
run_1086,26.0,177.0,114.0,True,False,136.0,0.2549097606963093,22.0,0.8382352941176471
run_1087,26.0,178.0,115.0,True,False,139.0,0.24733868589386818,24.0,0.8273381294964028
run_1088,26.0,179.0,116.0,True,False,140.0,0.24486529903492948,24.0,0.8285714285714286
run_1089,26.0,180.0,117.0,True,False,139.0,0.24733868589386818,22.0,0.841726618705036
run_1090,26.0,181.0,118.0,True,False,140.0,0.24486529903492948,22.0,0.8428571428571429
run_1091,26.0,182.0,119.0,True,False,141.0,0.2424166460445802,22.0,0.8439716312056738
run_1092,26.0,183.0,120.0,True,False,142.0,0.2399924795841344,22.0,0.8450704225352113
run_1093,26.0,184.0,121.0,True,False,141.0,0.2424166460445802,20.0,0.8581560283687943
run_1094,27.0,65.0,1.0,True,False,1.0,0.99,0.0,1.0
run_1095,27.0,66.0,2.0,True,False,2.0,0.9801,0.0,1.0
run_1096,27.0,67.0,3.0,True,False,3.0,0.970299,0.0,1.0
run_1097,27.0,68.0,4.0,True,False,4.0,0.96059601,0.0,1.0
run_1098,27.0,69.0,5.0,True,False,5.0,0.9509900498999999,0.0,1.0
run_1099,27.0,70.0,6.0,True,False,6.0,0.941480149401,0.0,1.0
run_1100,27.0,71.0,7.0,True,False,7.0,0.9320653479069899,0.0,1.0
run_1101,27.0,72.0,8.0,True,False,8.0,0.9227446944279201,0.0,1.0
run_1102,27.0,73.0,9.0,True,False,9.0,0.9135172474836408,0.0,1.0
run_1103,27.0,74.0,10.0,True,False,10.0,0.9043820750088044,0.0,1.0
run_1104,27.0,75.0,11.0,True,False,11.0,0.8953382542587164,0.0,1.0
run_1105,27.0,76.0,12.0,True,False,12.0,0.8863848717161292,0.0,1.0
run_1106,27.0,77.0,13.0,True,False,13.0,0.8775210229989678,0.0,1.0
run_1107,27.0,78.0,14.0,True,False,14.0,0.8687458127689782,0.0,1.0
run_1108,27.0,79.0,15.0,True,False,15.0,0.8600583546412884,0.0,1.0
run_1109,27.0,80.0,16.0,True,False,16.0,0.8514577710948755,0.0,1.0
run_1110,27.0,81.0,17.0,True,False,17.0,0.8429431933839268,0.0,1.0
run_1111,27.0,82.0,18.0,True,False,18.0,0.8345137614500875,0.0,1.0
run_1112,27.0,83.0,19.0,True,False,19.0,0.8261686238355866,0.0,1.0
run_1113,27.0,84.0,20.0,True,False,20.0,0.8179069375972308,0.0,1.0
run_1114,27.0,85.0,21.0,True,False,21.0,0.8097278682212584,0.0,1.0
run_1115,27.0,86.0,22.0,True,False,22.0,0.8016305895390459,0.0,1.0
run_1116,27.0,87.0,23.0,True,False,23.0,0.7936142836436554,0.0,1.0
run_1117,27.0,88.0,24.0,True,False,24.0,0.7856781408072188,0.0,1.0
run_1118,27.0,89.0,25.0,True,False,25.0,0.7778213593991467,0.0,1.0
run_1119,27.0,90.0,26.0,True,False,26.0,0.7700431458051551,0.0,1.0
run_1120,27.0,91.0,27.0,True,False,27.0,0.7623427143471035,0.0,1.0
run_1121,27.0,92.0,28.0,True,False,28.0,0.7547192872036326,0.0,1.0
run_1122,27.0,93.0,29.0,True,False,29.0,0.7471720943315961,0.0,1.0
run_1123,27.0,94.0,30.0,True,False,30.0,0.7397003733882802,0.0,1.0
run_1124,27.0,95.0,31.0,True,False,31.0,0.7323033696543975,0.0,1.0
run_1125,27.0,96.0,32.0,True,False,32.0,0.7249803359578534,0.0,1.0
run_1126,27.0,97.0,33.0,True,False,33.0,0.7177305325982749,0.0,1.0
run_1127,27.0,98.0,34.0,True,False,34.0,0.7105532272722921,0.0,1.0
run_1128,27.0,99.0,35.0,True,False,35.0,0.7034476949995692,0.0,1.0
run_1129,27.0,100.0,36.0,True,False,36.0,0.6964132180495735,0.0,1.0
run_1130,27.0,101.0,37.0,True,False,37.0,0.6894490858690777,0.0,1.0
run_1131,27.0,102.0,38.0,True,False,38.0,0.682554595010387,0.0,1.0
run_1132,27.0,103.0,39.0,True,False,39.0,0.6757290490602831,0.0,1.0
run_1133,27.0,104.0,40.0,True,False,40.0,0.6689717585696803,0.0,1.0
run_1134,27.0,105.0,41.0,True,False,41.0,0.6622820409839835,0.0,1.0
run_1135,27.0,106.0,42.0,True,False,42.0,0.6556592205741436,0.0,1.0
run_1136,27.0,107.0,43.0,True,False,43.0,0.6491026283684022,0.0,1.0
run_1137,27.0,108.0,44.0,True,False,44.0,0.6426116020847181,0.0,1.0
run_1138,27.0,109.0,45.0,True,False,45.0,0.6361854860638709,0.0,1.0
run_1139,27.0,110.0,46.0,True,False,46.0,0.6298236312032323,0.0,1.0
run_1140,27.0,111.0,47.0,True,False,47.0,0.6235253948912,0.0,1.0
run_1141,27.0,112.0,48.0,True,False,48.0,0.617290140942288,0.0,1.0
